id,user_id,total,created_at
150,50,0.00,2024-01-01 00:00:00
151,51,0.00,2024-01-01 00:00:00
152,52,0.00,2024-01-01 00:00:00
153,53,0.00,2024-01-01 00:00:00
154,54,0.00,2024-01-01 00:00:00
155,55,0.00,2024-01-01 00:00:00
156,56,0.00,2024-01-01 00:00:00
157,57,0.00,2024-01-01 00:00:00
158,58,0.00,2024-01-01 00:00:00
159,59,0.00,2024-01-01 00:00:00
160,60,0.00,2024-01-01 00:00:00
161,61,0.00,2024-01-01 00:00:00
162,62,0.00,2024-01-01 00:00:00
163,63,0.00,2024-01-01 00:00:00
164,64,0.00,2024-01-01 00:00:00
165,65,0.00,2024-01-01 00:00:00
166,66,0.00,2024-01-01 00:00:00
167,67,0.00,2024-01-01 00:00:00
168,68,0.00,2024-01-01 00:00:00
169,69,0.00,2024-01-01 00:00:00
170,70,0.00,2024-01-01 00:00:00
171,71,0.00,2024-01-01 00:00:00
172,72,0.00,2024-01-01 00:00:00
173,73,0.00,2024-01-01 00:00:00
174,74,0.00,2024-01-01 00:00:00
175,75,0.00,2024-01-01 00:00:00
176,76,0.00,2024-01-01 00:00:00
177,77,0.00,2024-01-01 00:00:00
178,78,0.00,2024-01-01 00:00:00
179,79,0.00,2024-01-01 00:00:00
180,80,0.00,2024-01-01 00:00:00
181,81,0.00,2024-01-01 00:00:00
182,82,0.00,2024-01-01 00:00:00
183,83,0.00,2024-01-01 00:00:00
184,84,0.00,2024-01-01 00:00:00
185,85,0.00,2024-01-01 00:00:00
186,86,0.00,2024-01-01 00:00:00
187,87,0.00,2024-01-01 00:00:00
188,88,0.00,2024-01-01 00:00:00
189,89,0.00,2024-01-01 00:00:00
190,90,0.00,2024-01-01 00:00:00
191,91,0.00,2024-01-01 00:00:00
192,92,0.00,2024-01-01 00:00:00
193,93,0.00,2024-01-01 00:00:00
194,94,0.00,2024-01-01 00:00:00
195,95,0.00,2024-01-01 00:00:00
196,96,0.00,2024-01-01 00:00:00
197,97,0.00,2024-01-01 00:00:00
198,98,0.00,2024-01-01 00:00:00
199,99,0.00,2024-01-01 00:00:00
200,100,0.00,2024-01-01 00:00:00
201,1,0.00,2024-01-01 00:00:00
202,2,0.00,2024-01-01 00:00:00
203,3,0.00,2024-01-01 00:00:00
204,4,0.00,2024-01-01 00:00:00
205,5,0.00,2024-01-01 00:00:00
206,6,0.00,2024-01-01 00:00:00
207,7,0.00,2024-01-01 00:00:00
208,8,0.00,2024-01-01 00:00:00
209,9,0.00,2024-01-01 00:00:00
210,10,0.00,2024-01-01 00:00:00
211,11,0.00,2024-01-01 00:00:00
212,12,0.00,2024-01-01 00:00:00
213,13,0.00,2024-01-01 00:00:00
214,14,0.00,2024-01-01 00:00:00
215,15,0.00,2024-01-01 00:00:00
216,16,0.00,2024-01-01 00:00:00
217,17,0.00,2024-01-01 00:00:00
218,18,0.00,2024-01-01 00:00:00
219,19,0.00,2024-01-01 00:00:00
220,20,0.00,2024-01-01 00:00:00
221,21,0.00,2024-01-01 00:00:00
222,22,0.00,2024-01-01 00:00:00
223,23,0.00,2024-01-01 00:00:00
224,24,0.00,2024-01-01 00:00:00
225,25,0.00,2024-01-01 00:00:00
226,26,0.00,2024-01-01 00:00:00
227,27,0.00,2024-01-01 00:00:00
228,28,0.00,2024-01-01 00:00:00
229,29,0.00,2024-01-01 00:00:00
230,30,0.00,2024-01-01 00:00:00
231,31,0.00,2024-01-01 00:00:00
232,32,0.00,2024-01-01 00:00:00
233,33,0.00,2024-01-01 00:00:00
234,34,0.00,2024-01-01 00:00:00
235,35,0.00,2024-01-01 00:00:00
236,36,0.00,2024-01-01 00:00:00
237,37,0.00,2024-01-01 00:00:00
238,38,0.00,2024-01-01 00:00:00
239,39,0.00,2024-01-01 00:00:00
240,40,0.00,2024-01-01 00:00:00
241,41,0.00,2024-01-01 00:00:00
242,42,0.00,2024-01-01 00:00:00
243,43,0.00,2024-01-01 00:00:00
244,44,0.00,2024-01-01 00:00:00
245,45,0.00,2024-01-01 00:00:00
246,46,0.00,2024-01-01 00:00:00
247,47,0.00,2024-01-01 00:00:00
248,48,0.00,2024-01-01 00:00:00
249,49,0.00,2024-01-01 00:00:00
250,50,0.00,2024-01-01 00:00:00
251,51,0.00,2024-01-01 00:00:00
252,52,0.00,2024-01-01 00:00:00
253,53,0.00,2024-01-01 00:00:00
254,54,0.00,2024-01-01 00:00:00
255,55,0.00,2024-01-01 00:00:00
256,56,0.00,2024-01-01 00:00:00
257,57,0.00,2024-01-01 00:00:00
258,58,0.00,2024-01-01 00:00:00
259,59,0.00,2024-01-01 00:00:00
260,60,0.00,2024-01-01 00:00:00
261,61,0.00,2024-01-01 00:00:00
262,62,0.00,2024-01-01 00:00:00
263,63,0.00,2024-01-01 00:00:00
264,64,0.00,2024-01-01 00:00:00
265,65,0.00,2024-01-01 00:00:00
266,66,0.00,2024-01-01 00:00:00
267,67,0.00,2024-01-01 00:00:00
268,68,0.00,2024-01-01 00:00:00
269,69,0.00,2024-01-01 00:00:00
270,70,0.00,2024-01-01 00:00:00
271,71,0.00,2024-01-01 00:00:00
272,72,0.00,2024-01-01 00:00:00
273,73,0.00,2024-01-01 00:00:00
274,74,0.00,2024-01-01 00:00:00
275,75,0.00,2024-01-01 00:00:00
276,76,0.00,2024-01-01 00:00:00
277,77,0.00,2024-01-01 00:00:00
278,78,0.00,2024-01-01 00:00:00
279,79,0.00,2024-01-01 00:00:00
280,80,0.00,2024-01-01 00:00:00
281,81,0.00,2024-01-01 00:00:00
282,82,0.00,2024-01-01 00:00:00
283,83,0.00,2024-01-01 00:00:00
284,84,0.00,2024-01-01 00:00:00
285,85,0.00,2024-01-01 00:00:00
286,86,0.00,2024-01-01 00:00:00
287,87,0.00,2024-01-01 00:00:00
288,88,0.00,2024-01-01 00:00:00
289,89,0.00,2024-01-01 00:00:00
290,90,0.00,2024-01-01 00:00:00
291,91,0.00,2024-01-01 00:00:00
292,92,0.00,2024-01-01 00:00:00
293,93,0.00,2024-01-01 00:00:00
294,94,0.00,2024-01-01 00:00:00
295,95,0.00,2024-01-01 00:00:00
296,96,0.00,2024-01-01 00:00:00
297,97,0.00,2024-01-01 00:00:00
298,98,0.00,2024-01-01 00:00:00
299,99,0.00,2024-01-01 00:00:00
300,100,0.00,2024-01-01 00:00:00
301,1,0.00,2024-01-01 00:00:00
302,2,0.00,2024-01-01 00:00:00
303,3,0.00,2024-01-01 00:00:00
304,4,0.00,2024-01-01 00:00:00
305,5,0.00,2024-01-01 00:00:00
306,6,0.00,2024-01-01 00:00:00
307,7,0.00,2024-01-01 00:00:00
308,8,0.00,2024-01-01 00:00:00
309,9,0.00,2024-01-01 00:00:00
310,10,0.00,2024-01-01 00:00:00
311,11,0.00,2024-01-01 00:00:00
312,12,0.00,2024-01-01 00:00:00
313,13,0.00,2024-01-01 00:00:00
314,14,0.00,2024-01-01 00:00:00
315,15,0.00,2024-01-01 00:00:00
316,16,0.00,2024-01-01 00:00:00
317,17,0.00,2024-01-01 00:00:00
318,18,0.00,2024-01-01 00:00:00
319,19,0.00,2024-01-01 00:00:00
320,20,0.00,2024-01-01 00:00:00
321,21,0.00,2024-01-01 00:00:00
322,22,0.00,2024-01-01 00:00:00
323,23,0.00,2024-01-01 00:00:00
324,24,0.00,2024-01-01 00:00:00
325,25,0.00,2024-01-01 00:00:00
326,26,0.00,2024-01-01 00:00:00
327,27,0.00,2024-01-01 00:00:00
328,28,0.00,2024-01-01 00:00:00
329,29,0.00,2024-01-01 00:00:00
330,30,0.00,2024-01-01 00:00:00
331,31,0.00,2024-01-01 00:00:00
332,32,0.00,2024-01-01 00:00:00
333,33,0.00,2024-01-01 00:00:00
334,34,0.00,2024-01-01 00:00:00
335,35,0.00,2024-01-01 00:00:00
336,36,0.00,2024-01-01 00:00:00
337,37,0.00,2024-01-01 00:00:00
338,38,0.00,2024-01-01 00:00:00
339,39,0.00,2024-01-01 00:00:00
340,40,0.00,2024-01-01 00:00:00
341,41,0.00,2024-01-01 00:00:00
342,42,0.00,2024-01-01 00:00:00
343,43,0.00,2024-01-01 00:00:00
344,44,0.00,2024-01-01 00:00:00
345,45,0.00,2024-01-01 00:00:00
346,46,0.00,2024-01-01 00:00:00
347,47,0.00,2024-01-01 00:00:00
348,48,0.00,2024-01-01 00:00:00
349,49,0.00,2024-01-01 00:00:00
350,50,0.00,2024-01-01 00:00:00
351,51,0.00,2024-01-01 00:00:00
352,52,0.00,2024-01-01 00:00:00
353,53,0.00,2024-01-01 00:00:00
354,54,0.00,2024-01-01 00:00:00
355,55,0.00,2024-01-01 00:00:00
356,56,0.00,2024-01-01 00:00:00
357,57,0.00,2024-01-01 00:00:00
358,58,0.00,2024-01-01 00:00:00
359,59,0.00,2024-01-01 00:00:00
360,60,0.00,2024-01-01 00:00:00
361,61,0.00,2024-01-01 00:00:00
362,62,0.00,2024-01-01 00:00:00
363,63,0.00,2024-01-01 00:00:00
364,64,0.00,2024-01-01 00:00:00
365,65,0.00,2024-01-01 00:00:00
366,66,0.00,2024-01-01 00:00:00
367,67,0.00,2024-01-01 00:00:00
368,68,0.00,2024-01-01 00:00:00
369,69,0.00,2024-01-01 00:00:00
370,70,0.00,2024-01-01 00:00:00
371,71,0.00,2024-01-01 00:00:00
372,72,0.00,2024-01-01 00:00:00
373,73,0.00,2024-01-01 00:00:00
374,74,0.00,2024-01-01 00:00:00
375,75,0.00,2024-01-01 00:00:00
376,76,0.00,2024-01-01 00:00:00
377,77,0.00,2024-01-01 00:00:00
378,78,0.00,2024-01-01 00:00:00
379,79,0.00,2024-01-01 00:00:00
380,80,0.00,2024-01-01 00:00:00
381,81,0.00,2024-01-01 00:00:00
382,82,0.00,2024-01-01 00:00:00
383,83,0.00,2024-01-01 00:00:00
384,84,0.00,2024-01-01 00:00:00
385,85,0.00,2024-01-01 00:00:00
386,86,0.00,2024-01-01 00:00:00
387,87,0.00,2024-01-01 00:00:00
388,88,0.00,2024-01-01 00:00:00
389,89,0.00,2024-01-01 00:00:00
390,90,0.00,2024-01-01 00:00:00
391,91,0.00,2024-01-01 00:00:00
392,92,0.00,2024-01-01 00:00:00
393,93,0.00,2024-01-01 00:00:00
394,94,0.00,2024-01-01 00:00:00
395,95,0.00,2024-01-01 00:00:00
396,96,0.00,2024-01-01 00:00:00
397,97,0.00,2024-01-01 00:00:00
398,98,0.00,2024-01-01 00:00:00
399,99,0.00,2024-01-01 00:00:00
400,100,0.00,2024-01-01 00:00:00
401,1,0.00,2024-01-01 00:00:00
402,2,0.00,2024-01-01 00:00:00
403,3,0.00,2024-01-01 00:00:00
404,4,0.00,2024-01-01 00:00:00
405,5,0.00,2024-01-01 00:00:00
406,6,0.00,2024-01-01 00:00:00
407,7,0.00,2024-01-01 00:00:00
408,8,0.00,2024-01-01 00:00:00
409,9,0.00,2024-01-01 00:00:00
410,10,0.00,2024-01-01 00:00:00
411,11,0.00,2024-01-01 00:00:00
412,12,0.00,2024-01-01 00:00:00
413,13,0.00,2024-01-01 00:00:00
414,14,0.00,2024-01-01 00:00:00
415,15,0.00,2024-01-01 00:00:00
416,16,0.00,2024-01-01 00:00:00
417,17,0.00,2024-01-01 00:00:00
418,18,0.00,2024-01-01 00:00:00
419,19,0.00,2024-01-01 00:00:00
420,20,0.00,2024-01-01 00:00:00
421,21,0.00,2024-01-01 00:00:00
422,22,0.00,2024-01-01 00:00:00
423,23,0.00,2024-01-01 00:00:00
424,24,0.00,2024-01-01 00:00:00
425,25,0.00,2024-01-01 00:00:00
426,26,0.00,2024-01-01 00:00:00
427,27,0.00,2024-01-01 00:00:00
428,28,0.00,2024-01-01 00:00:00
429,29,0.00,2024-01-01 00:00:00
430,30,0.00,2024-01-01 00:00:00
431,31,0.00,2024-01-01 00:00:00
432,32,0.00,2024-01-01 00:00:00
433,33,0.00,2024-01-01 00:00:00
434,34,0.00,2024-01-01 00:00:00
435,35,0.00,2024-01-01 00:00:00
436,36,0.00,2024-01-01 00:00:00
437,37,0.00,2024-01-01 00:00:00
438,38,0.00,2024-01-01 00:00:00
439,39,0.00,2024-01-01 00:00:00
440,40,0.00,2024-01-01 00:00:00
441,41,0.00,2024-01-01 00:00:00
442,42,0.00,2024-01-01 00:00:00
443,43,0.00,2024-01-01 00:00:00
444,44,0.00,2024-01-01 00:00:00
445,45,0.00,2024-01-01 00:00:00
446,46,0.00,2024-01-01 00:00:00
447,47,0.00,2024-01-01 00:00:00
448,48,0.00,2024-01-01 00:00:00
449,49,0.00,2024-01-01 00:00:00
450,50,0.00,2024-01-01 00:00:00
451,51,0.00,2024-01-01 00:00:00
452,52,0.00,2024-01-01 00:00:00
453,53,0.00,2024-01-01 00:00:00
454,54,0.00,2024-01-01 00:00:00
455,55,0.00,2024-01-01 00:00:00
456,56,0.00,2024-01-01 00:00:00
457,57,0.00,2024-01-01 00:00:00
458,58,0.00,2024-01-01 00:00:00
459,59,0.00,2024-01-01 00:00:00
460,60,0.00,2024-01-01 00:00:00
461,61,0.00,2024-01-01 00:00:00
462,62,0.00,2024-01-01 00:00:00
463,63,0.00,2024-01-01 00:00:00
464,64,0.00,2024-01-01 00:00:00
465,65,0.00,2024-01-01 00:00:00
466,66,0.00,2024-01-01 00:00:00
467,67,0.00,2024-01-01 00:00:00
468,68,0.00,2024-01-01 00:00:00
469,69,0.00,2024-01-01 00:00:00
470,70,0.00,2024-01-01 00:00:00
471,71,0.00,2024-01-01 00:00:00
472,72,0.00,2024-01-01 00:00:00
473,73,0.00,2024-01-01 00:00:00
474,74,0.00,2024-01-01 00:00:00
475,75,0.00,2024-01-01 00:00:00
476,76,0.00,2024-01-01 00:00:00
477,77,0.00,2024-01-01 00:00:00
478,78,0.00,2024-01-01 00:00:00
479,79,0.00,2024-01-01 00:00:00
480,80,0.00,2024-01-01 00:00:00
481,81,0.00,2024-01-01 00:00:00
482,82,0.00,2024-01-01 00:00:00
483,83,0.00,2024-01-01 00:00:00
484,84,0.00,2024-01-01 00:00:00
485,85,0.00,2024-01-01 00:00:00
486,86,0.00,2024-01-01 00:00:00
487,87,0.00,2024-01-01 00:00:00
488,88,0.00,2024-01-01 00:00:00
489,89,0.00,2024-01-01 00:00:00
490,90,0.00,2024-01-01 00:00:00
491,91,0.00,2024-01-01 00:00:00
492,92,0.00,2024-01-01 00:00:00
493,93,0.00,2024-01-01 00:00:00
494,94,0.00,2024-01-01 00:00:00
495,95,0.00,2024-01-01 00:00:00
496,96,0.00,2024-01-01 00:00:00
497,97,0.00,2024-01-01 00:00:00
498,98,0.00,2024-01-01 00:00:00
499,99,0.00,2024-01-01 00:00:00
500,100,0.00,2024-01-01 00:00:00
